1,1519,811,125,6324,4905,1517
2,1153,4761,5687,238,885,157
3,5813,2079,501,1289,509,58
4,78,2342,190,319,1831,88
5,1721,2084,885,3467,1729,1058
6,501,1289,319,1153,1519,4905
7,811,5687,58,88,3467,2084
8,1729,190,6324,509,2342,4761
9,1831,1058,1721,5813,157,125
10,2079,238,4905,78,1517,3467
11,509,5813,1831,811,319,885
12,238,1153,58,1058,1519,190
13,6324,501,2342,2079,1721,5687
14,1289,2084,1517,4761,78,157
15,501,88,238,1729,125,2079
